WKT,id,sname
POINT (13.1779999887997 51.2015899928615),13020,
POINT (13.1748299982376 51.2026599903365),13021,
POINT (12.4190100169609 51.2017999851891),13022,
POINT (12.4157900066173 51.202140001024),13023,
POINT (14.4067600059222 51.201910007765),13024,
POINT (12.3818200127273 51.2020700152167),13025,
POINT (12.3820399918005 51.2035400179624),13026,Böhlen (bei Leipzig)
POINT (12.3832600099816 51.2108799892074),13027,
POINT (12.3817800108643 51.2032399824434),13028,
POINT (13.5387199991248 51.2021299831055),13029,
POINT (13.546770007531 51.2139500100178),13030,
POINT (14.4088199971464 51.2027199931309),13031,
POINT (14.4142400052344 51.2028399987197),13032,
POINT (14.4066800021963 51.2033700059508),13033,
POINT (12.5995399951352 51.2029000015141),13034,
POINT (12.5974000001852 51.2044699873702),13035,
POINT (14.4105800093042 51.2029299854585),13036,
POINT (14.4083899945727 51.2030600089659),13037,
POINT (14.4048999891071 51.2040799866594),13038,
POINT (14.411469998396 51.2031800145547),13039,
POINT (14.4061000100894 51.203519995484),13040,
POINT (13.84147001478 51.2100300019785),13041,
POINT (13.8795800050129 51.2481100052694),13042,Laußnitz
POINT (13.9013499989061 51.2602399832166),13043,Königsbrück
POINT (13.9033900014336 51.2600000080236),13044,
POINT (12.3827100018191 51.2102599952376),13045,
POINT (13.2662200135406 51.3135300053417),13046,
POINT (13.2659100165557 51.3136100090675),13047,
POINT (13.1702400113526 51.2056999922969),13048,
POINT (12.3266799927846 51.2045000062202),13049,
POINT (12.3352899923663 51.2165899933489),13050,
POINT (13.3028400086802 51.2046099938905),13051,
POINT (13.3046500057139 51.2074000016604),13052,
POINT (12.5970799852817 51.2046899976163),13053,
POINT (12.5529100050226 51.2269499871698),13054,
POINT (12.3470699825101 51.2086999923944),13055,
POINT (14.4001400120941 51.2100199835696),13056,Kleinwelka
POINT (14.3914299855195 51.2276500059079),13057,Cölln
POINT (14.3776499940392 51.2378999910162),13058,
POINT (13.8351299987501 51.2064799937185),13059,
POINT (13.8387899946803 51.209240017544),13060,
POINT (13.8388299965433 51.2072399942086),13061,
POINT (13.8407199973028 51.2095900163919),13062,
POINT (13.30487001596 51.2078300042341),13063,
POINT (13.3093199963247 51.2182999857252),13064,
POINT (13.729149984602 51.2084800170539),13065,
POINT (13.7278600117865 51.2096699852121),13066,
POINT (13.7278100087003 51.2099599977315),13067,Radeburg
POINT (13.7275599978144 51.2102700131561),13068,
POINT (13.7277200052662 51.2102900140876),13069,
POINT (13.8391500114468 51.209240017544),13070,
POINT (13.8451399937232 51.214099999551),13071,
POINT (12.3847400090989 51.2249200147957),13072,
POINT (13.1736100112294 51.2111299833979),13073,
POINT (13.1878700121582 51.2230599979805),13074,
POINT (14.9703299867695 51.2123399873932),13075,
POINT (14.9631000165535 51.2162500124196),13076,
POINT (14.9617999909137 51.2167299998692),13077,
POINT (14.9613299864771 51.2169799940597),13078,
POINT (13.5471299893918 51.2143200097972),13079,
POINT (13.5518000149083 51.2215500149189),13080,
POINT (14.0329699977322 51.2148399991097),13081,
POINT (14.0418800112859 51.2244399924405),13082,
POINT (15.0013500003435 51.215209998889),13083,
POINT (12.714130008865 51.2158099919274),13084,
POINT (12.7142399965353 51.2172400061688),13085,
POINT (12.3367200066077 51.2217299883964),13086,
POINT (14.9605200078596 51.2174099930508),13087,Charlottenhof
POINT (14.9184700148705 51.2564200158193),13088,
POINT (12.7142799983982 51.2175100012908),13089,
POINT (12.7188299834203 51.2192399945986),13090,
POINT (13.3092799944618 51.2185799987658),13091,
POINT (13.307280006032 51.2265900053091),13092,
POINT (12.7195399990345 51.2247099875625),13093,
POINT (14.1415699942799 51.2198399876369),13094,
POINT (14.1393000107282 51.2362700023658),13095,
POINT (12.3377700031513 51.2236799919504),13096,
POINT (13.55189998466 51.2218600119038),13097,
POINT (13.5516099886065 51.2279900007005),13098,
POINT (12.9919299969485 51.2229199914603),13099,
POINT (12.9933299923399 51.2239899889353),13100,
POINT (12.71444000585 51.223349994034),13101,
POINT (12.7125700060219 51.2307299886889),13102,
POINT (12.7145600114388 51.2251799919991),13103,
POINT (13.1883200156634 51.2234299977599),13104,
POINT (13.2112100083915 51.2423199802606),13105,Stauchitz
POINT (13.2129400104131 51.243750001678),13106,
POINT (12.9945100123908 51.2251300071233),13107,
POINT (12.9894099843006 51.2268899843754),13108,
POINT (14.0451700051175 51.2279200125734),13109,Bischheim-Gersdorf
POINT (14.0483899828748 51.2313600005773),13110,
POINT (14.0434299962105 51.22636001205),13111,
POINT (12.9942000154059 51.2256699973672),13112,
POINT (12.9938800005024 51.2274199916065),13113,
POINT (12.7145499935202 51.2254499871211),13114,
POINT (12.7147300019034 51.2265199845961),13115,
POINT (12.3846899893174 51.2254200031767),13116,
POINT (12.3837500153497 51.2294799828307),13117,
POINT (12.7141799937409 51.2294099970234),13118,
POINT (12.9898100029299 51.2271600144031),13119,
POINT (14.0456400118734 51.2287199823406),13120,
POINT (12.7151000016827 51.2280199846449),13121,
POINT (12.7144099869999 51.2296599912139),13122,
POINT (12.4241599950213 51.2455399977802),13123,
POINT (12.4201799841876 51.2329800062148),13124,
POINT (13.3071699834561 51.2270200078828),13125,
POINT (13.3026400019552 51.2450199958046),13126,Prausitz
POINT (13.301550000959 51.2491599918475),13127,
POINT (12.5525099863932 51.2272200171975),13128,
POINT (12.5464800022539 51.2314099854531),13129,
POINT (12.9937900137637 51.2285200079315),13130,
POINT (12.9892999966304 51.2275399971953),13131,
POINT (12.990070015039 51.2276899867285),13132,
POINT (12.9917299876338 51.228270013741),13133,
POINT (12.9901899857222 51.2285000070001),13134,
POINT (12.9921199883446 51.2290100132997),13135,
POINT (13.5514100141975 51.2283300165354),13136,
POINT (13.5483599863526 51.2326600025802),13137,Böhla
POINT (13.5443099976775 51.2384999840546),13138,
POINT (13.0120000066761 51.2394700117779),13139,
POINT (12.7141300093531 51.2300699864124),13140,Grimma ober Bahnhof
POINT (12.7125900069534 51.2332900031997),13141,
POINT (12.3834000165019 51.2312599959199),13142,
POINT (12.3830499827484 51.23129001477),13143,
POINT (14.6065999933341 51.2295100016807),13144,
POINT (14.6018900008603 51.2295300026122),13145,
POINT (14.6015699859568 51.2295500035436),13146,
POINT (14.6009400089741 51.229610006338),13147,
POINT (14.5995099947326 51.2299200033229),13148,
POINT (13.0169599933405 51.2390600101357),13149,
POINT (14.596360005102 51.2301699975135),13150,
POINT (14.5971099876735 51.248339988563),13151,
POINT (14.0485000054507 51.231489989179),13152,
POINT (12.546130003406 51.2316299956993),13153,
POINT (12.5439400084952 51.2331699833316),13154,Belgershain
POINT (12.5126799988285 51.2542199831692),13155,
POINT (12.3832400090502 51.2318199870954),13156,
POINT (12.3832299919017 51.2319199840651),13157,Großdeuben
POINT (12.3817600099329 51.238559986849),13158,
POINT (12.3829500129967 51.2318300050139),13159,
POINT (12.3814199940979 51.2386199896434),13160,
POINT (14.049369993611 51.2324400159709),13161,
POINT (14.0606800142238 51.2399200152831),13162,
POINT (12.7122899929814 51.2334999955273),13163,
POINT (12.710620002468 51.2342599960174),13164,
POINT (13.5361799855454 51.234239995086),13165,
POINT (13.5202699950347 51.2452399838082),13166,
POINT (12.7101999829072 51.2344000025377),13167,
POINT (12.6373799935792 51.2505500086242),13168,Großsteinberg
POINT (12.6353999897848 51.251049992607),13169,
POINT (12.2156100002506 51.2632799847824),13170,Schkölen-Räpitz
POINT (12.2327300042359 51.2715999923751),13171,Kulkwitz Süd
POINT (12.2509900068514 51.2916400035656),13172,Göhrenz-Albersdorf
POINT (12.2692700042087 51.3032100166652),13173,Lausen
POINT (12.2830500080192 51.3078000012232),13174,Leipzig Südwest
POINT (12.3159099973214 51.3128399906589),13175,
POINT (13.0567500139479 51.236180015627),13176,
POINT (13.0633900090441 51.2364799946933),13177,
POINT (13.058810005172 51.2362999863101),13178,
POINT (13.062100001323 51.2365199965563),13179,
POINT (13.302359986325 51.2446199898384),13180,
POINT (13.3014000114259 51.2488299939311),13181,
POINT (13.0567700148793 51.2363500060916),13182,
POINT (13.0231400019186 51.237449987511),13183,
POINT (13.0627700150743 51.2364799946933),13184,
POINT (13.0612300131626 51.2366099832951),13185,
POINT (13.0581199904892 51.2363500060916),13186,
POINT (13.1088000121486 51.3038599912979),13187,
POINT (13.0614600064217 51.2366299842265),13188,
POINT (14.139389997467 51.2365399974877),13189,
POINT (14.140729990064 51.2422599846422),13190,
POINT (13.0649700128187 51.2368600123912),13191,
POINT (13.0216400018699 51.2378300052089),13192,
POINT (14.3776200100948 51.2381299842753),13193,
POINT (14.3777900005595 51.2424900128069),13194,
POINT (14.3778399863495 51.2400599991432),13195,Radibor
POINT (14.3777799826409 51.2423199874366),13196,
POINT (13.5441800090758 51.2386700094249),13197,
POINT (13.5398499993942 51.2447399954272),13198,
POINT (12.3813700092221 51.2389499875598),13199,
POINT (12.3795299933384 51.2476100069229),13200,
POINT (12.3791300096147 51.2389800064098),13201,
POINT (12.3793800038052 51.2427099881474),13202,
POINT (12.381680006207 51.2389800064098),13203,
POINT (12.3797900054475 51.2476100069229),13204,
POINT (12.3811000141001 51.2390600101357),13205,
POINT (12.3810400113057 51.2393100043262),13206,
POINT (12.3788499965742 51.2390699931486),13207,
POINT (12.3808200010596 51.2402599962124),13208,
POINT (12.379199995422 51.2437999865538),13209,
POINT (14.0608999895643 51.2401300076107),13210,
POINT (14.0720100008624 51.2598199996404),13211,
POINT (12.3806300096635 51.2410300146211),13212,
POINT (12.3798300073104 51.2432199944469),13213,
POINT (12.2672999848048 51.2410199967025),13214,
POINT (12.2673100027234 51.2412600078801),13215,
POINT (12.2682199927466 51.2422099997663),13216,
POINT (12.3799999977751 51.2429200153806),13217,
POINT (12.3792799991479 51.24757000506),13218,
POINT (13.3031300047336 51.2411499853042),13219,
POINT (12.2626400121125 51.2436699979521),13220,
POINT (12.2670899924772 51.2434299867745),13221,
POINT (14.1409400172972 51.2417199943982),13222,
POINT (14.1412100124192 51.2426299844215),13223,
POINT (14.1409500003101 51.2424300100125),13224,
POINT (14.1413899858967 51.2449899896177),13225,
POINT (14.3779999928871 51.2457699910392),13226,
POINT (14.1457199955783 51.2461399908186),13227,
POINT (12.7374100110177 51.2427699909418),13228,
POINT (12.7747799887289 51.2487099883423),13229,
POINT (12.3790799898332 51.2475500041285),13230,
POINT (12.3796600168458 51.2436099951577),13231,
POINT (12.3791500105462 51.2449499877547),13232,
POINT (12.3788400135613 51.2475999890044),13233,
POINT (12.3789300003 51.2454700119729),13234,
POINT (13.2132900092609 51.2440700165815),13235,
POINT (13.2159499935235 51.2470599987604),13236,
POINT (14.5471599825599 51.2461300078056),13237,
POINT (12.3787099900539 51.2470599987604),13238,
POINT (13.539700009861 51.2449600056733),13239,
POINT (13.5367699955709 51.2492700144234),13240,
POINT (14.124710011883 51.2535900061864),13241,
POINT (13.5199799989813 51.2453700073155),13242,
POINT (13.5187400110416 51.245929998491),13243,
POINT (12.3786600051781 51.246199993613),13244,
POINT (14.3786999905828 51.247799998319),13245,
POINT (14.3668799882328 51.2525499975939),13246,Quoos
POINT (14.3305300070874 51.2674400027364),13247,Neschwitz
POINT (14.3267400140264 51.2685799887553),13248,
POINT (13.5135299952811 51.2482599848371),13249,
POINT (13.5047900070977 51.2525400096429),13250,
POINT (12.2729399868494 51.2472799911023),13251,Knautnaundorf
POINT (12.2778199860775 51.2514700121678),13252,
POINT (14.5420399884438 51.2482000169484),13253,
POINT (14.5421999958955 51.2482900036872),13254,
POINT (14.5422599986899 51.2483900083445),13255,
POINT (14.1454799844007 51.2491999937104),13256,
POINT (12.3784999977263 51.2466200131738),13257,
POINT (12.3785199986578 51.2467900036384),13258,
POINT (12.3781200149341 51.2475500041285),13259,
POINT (12.3783300072617 51.2475500041285),13260,
POINT (12.3785199986578 51.2475999890044),13261,
POINT (12.3787099900539 51.2475799880729),13262,
POINT (14.516690012054 51.2618599899331),13263,
POINT (14.5431699887132 51.248640002535),13264,
POINT (13.2161700037696 51.2473400118009),13265,
POINT (13.2262800034 51.2618300059888),13266,
POINT (14.3034499939552 51.2474600173897),13267,
POINT (14.3001700157228 51.2527399840519),13268,
POINT (12.6519700110339 51.2475799880729),13269,
POINT (12.6458799891945 51.2489200155755),13270,
POINT (12.7733300084616 51.2476700097173),13271,
POINT (14.4075600082752 51.2477799973876),13272,
POINT (14.4511600143461 51.2583100165788),13273,
POINT (12.7721499884107 51.2478699841264),13274,
POINT (12.7756999966707 51.2503400118984),13275,
POINT (14.4071799905774 51.2478800020449),13276,
POINT (14.3906799900412 51.2503299939799),13277,
POINT (12.3782999884117 51.2479000029764),13278,
POINT (12.3789500012315 51.2502000053781),13279,
POINT (12.3780400112082 51.2479299869208),13280,
POINT (12.3781999837543 51.249440004888),13281,
POINT (12.3785300165763 51.2479699887837),13282,
POINT (12.3787400089039 51.2479800067022),13283,
POINT (12.3788299956427 51.2487699911367),13284,
POINT (12.3789900030944 51.2480200085652),13285,
POINT (14.378879998966 51.2480400094966),13286,
POINT (14.390300007249 51.2503299939799),13287,
POINT (12.3791700114776 51.2480499925096),13288,
POINT (12.3789099993686 51.2492900153549),13289,
POINT (12.3794200056682 51.2480499925096),13290,
POINT (12.3790199870388 51.2497999867488),13291,
POINT (12.3797100017216 51.2480600104281),13292,
POINT (12.3792700128233 51.2501800158709),13293,Gaschwitz
POINT (12.3790700068203 51.2508699842238),13294,
POINT (13.5123399922173 51.2486499855479),13295,
POINT (13.508309990187 51.2508000010609),13296,Priestewitz
POINT (13.495150011904 51.2570099909391),13297,
POINT (14.5995400135826 51.252389985204),13298,
POINT (13.5117500170975 51.2488699957941),13299,
POINT (13.5100700086655 51.2498500065303),13300,
POINT (12.7750199999065 51.2488400118497),13301,
POINT (12.7751000036324 51.2491900106975),13302,
POINT (12.7761599831888 51.2504099977057),13303,
POINT (13.5110699854276 51.2490399862587),13304,
POINT (13.5099500030767 51.2498399886117),13305,
POINT (12.6520399968412 51.2523800021911),13306,
POINT (13.5096600070233 51.2495400095454),13307,
POINT (13.5096600070233 51.2498300055988),13308,
POINT (13.2970599838257 51.2660800119445),13309,
POINT (13.280579984221 51.3187700050465),13310,
POINT (13.2810099867948 51.3188999936482),13311,
POINT (12.7766200046126 51.2514700121678),13312,
POINT (14.1454399825378 51.2494699888324),13313,
POINT (14.294289986211 51.2493699841751),13314,
POINT (14.2953700016046 51.2499599942005),13315,
POINT (13.5365899871877 51.2495400095454),13316,
POINT (13.5342399999 51.2529700122166),13317,
POINT (14.2980299858671 51.2517099884398),13318,
POINT (14.2996699924361 51.2526499973131),13319,
POINT (12.5962000141085 51.2745599880188),13320,
POINT (12.3787400089039 51.2512199830717),13321,
POINT (12.3763299839263 51.2617100004),13322,
POINT (14.4537900146642 51.2512799858661),13323,
POINT (12.3789500012315 51.251319987729),13324,
POINT (12.3766400158168 51.2617599852758),13325,
POINT (12.7841000039248 51.2572700030481),13326,
POINT (12.2780399963236 51.2516699865769),13327,
POINT (12.2945399968598 51.2571800163094),13328,
POINT (14.3019499939064 51.2546699866744),13329,
POINT (14.3013099990051 51.2554600060145),13330,
POINT (14.6002600122098 51.2535599873364),13331,
POINT (13.5043400035925 51.2529700122166),13332,
POINT (14.31930999959 51.2654299991246),13333,
POINT (14.3062899866009 51.2536500089808),13334,
POINT (13.503560002171 51.2558199878752),13335,
POINT (13.4949300016578 51.2571299965279),13336,
POINT (13.5340900103769 51.25322998942),13337,
POINT (13.5208800059916 51.2747599973334),13338,
POINT (14.1243400121037 51.2536500089808),13339,
POINT (14.1208199809381 51.2557599935671),13340,Gbf.Wiesa
POINT (14.1145299915397 51.2607800094452),13341,
POINT (12.5049900071887 51.2583800023861),13342,
POINT (12.5043300113559 51.2589399935615),13343,
POINT (12.3701199946658 51.27979000163),13344,Markkleeberg-Mitte
POINT (12.3653000112597 51.2844799962531),13345,
POINT (13.5036899907727 51.2560300151085),13346,
POINT (13.5188299977804 51.2870299928454),13347,
POINT (14.9175799908731 51.2584099863305),13348,
POINT (14.916879992296 51.2586299977589),13349,Kodersdorf
POINT (14.9024500017839 51.2929099874515),13350,
